Project ID with serial,Number of turbines,Breakpoint between base and topping (percent),Turbine rating MW,Crane breakdown fraction,Labor cost multiplier,Hub height m,Base crane choice,Offload crane choice,Top crane choice,Base total cost,Offload total cost,Top total cost,Base wind multiplier,Offload wind multiplier,Top wind multiplier,Base operation time all turbines (hours),Offload operation time all turbines (hours),Top operation time all turbines (hours)
Baseline 2MW 105m RD 140m HH_3724,10.0,0.0,2.0,0.5,1.0,140,,LB 75 Hydraulic,LR11350 SDW 60,,95642.0,5582536.0,,1.0,1.55,,22.0,798.0
Baseline 2MW 105m RD 140m HH_3725,25.0,0.25,2.0,0.5,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1807147.0,179104.0,12009981.0,1.22,1.0,1.59,421.0,54.0,2030.0
Baseline 2MW 105m RD 140m HH_3726,50.0,0.25,2.0,0.5,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3339242.0,321238.0,21802683.0,1.22,1.0,1.59,811.0,108.0,3941.0
Baseline 2MW 105m RD 140m HH_3727,75.0,0.25,2.0,0.5,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,4986389.0,460342.0,32212664.0,1.22,1.0,1.59,1232.0,162.0,5971.0
Baseline 2MW 105m RD 140m HH_3728,100.0,0.25,2.0,0.5,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,6518485.0,602476.0,42007757.0,1.22,1.0,1.59,1623.0,217.0,7882.0
Baseline 2MW 105m RD 140m HH_3729,200.0,0.25,2.0,0.5,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,12876970.0,1161922.0,82413123.0,1.22,1.0,1.59,3246.0,433.0,15763.0
Baseline 2MW 105m RD 140m HH_3730,500.0,0.25,2.0,0.5,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,31956189.0,2846320.0,203634003.0,1.22,1.0,1.59,8115.0,1083.0,39408.0
Baseline 2MW 105m RD 140m HH_3731,10.0,0.0,2.0,0.75,1.0,140,,LB 75 Hydraulic,LR11350 SDW 60,,95642.0,7378566.0,,1.0,1.55,,22.0,1158.0
Baseline 2MW 105m RD 140m HH_3732,25.0,0.25,2.0,0.75,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2512514.0,179104.0,15699311.0,1.22,1.0,1.59,601.0,54.0,2750.0
Baseline 2MW 105m RD 140m HH_3733,50.0,0.25,2.0,0.75,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,4868792.0,321238.0,29801013.0,1.22,1.0,1.59,1201.0,108.0,5501.0
Baseline 2MW 105m RD 140m HH_3734,75.0,0.25,2.0,0.75,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,7221306.0,460342.0,43900323.0,1.22,1.0,1.59,1802.0,162.0,8251.0
Baseline 2MW 105m RD 140m HH_3735,100.0,0.25,2.0,0.75,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,9458768.0,602476.0,57387137.0,1.22,1.0,1.59,2373.0,217.0,10882.0
Baseline 2MW 105m RD 140m HH_3736,200.0,0.25,2.0,0.75,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,18753772.0,1161922.0,113174274.0,1.22,1.0,1.59,4746.0,433.0,21763.0
Baseline 2MW 105m RD 140m HH_3737,500.0,0.25,2.0,0.75,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,46646311.0,2846320.0,280533294.0,1.22,1.0,1.59,11865.0,1083.0,54408.0
Baseline 2MW 105m RD 140m HH_3738,10.0,0.0,2.0,1.0,1.0,140,,LB 75 Hydraulic,LR11350 SDW 60,,95642.0,8575123.0,,1.0,1.55,,22.0,1398.0
Baseline 2MW 105m RD 140m HH_3739,25.0,0.25,2.0,1.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3217880.0,179104.0,19391031.0,1.22,1.0,1.59,781.0,54.0,3470.0
Baseline 2MW 105m RD 140m HH_3740,50.0,0.25,2.0,1.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,6279526.0,321238.0,37184454.0,1.22,1.0,1.59,1561.0,108.0,6941.0
Baseline 2MW 105m RD 140m HH_3741,75.0,0.25,2.0,1.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,9337406.0,460342.0,54975485.0,1.22,1.0,1.59,2342.0,162.0,10411.0
Baseline 2MW 105m RD 140m HH_3742,100.0,0.25,2.0,1.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,12395287.0,602476.0,72766517.0,1.22,1.0,1.59,3123.0,217.0,13882.0
Baseline 2MW 105m RD 140m HH_3743,200.0,0.25,2.0,1.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,24630573.0,1161922.0,143933034.0,1.22,1.0,1.59,6246.0,433.0,27763.0
Baseline 2MW 105m RD 140m HH_3744,500.0,0.25,2.0,1.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,61340199.0,2846320.0,357432585.0,1.22,1.0,1.59,15615.0,1083.0,69408.0
Baseline 2MW 105m RD 140m HH_3745,10.0,0.0,2.0,0.0,1.5,140,,LB 75 Hydraulic,LR11350 SDW 60,,120276.0,2839130.0,,1.0,1.55,,22.0,198.0
Baseline 2MW 105m RD 140m HH_3746,25.0,0.25,2.0,0.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,335335.0,240690.0,4618460.0,1.22,1.0,1.59,31.0,54.0,470.0
Baseline 2MW 105m RD 140m HH_3747,50.0,0.25,2.0,0.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,510670.0,445849.0,7636920.0,1.22,1.0,1.59,61.0,108.0,941.0
Baseline 2MW 105m RD 140m HH_3748,75.0,0.25,2.0,0.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,680440.0,646539.0,10655381.0,1.22,1.0,1.59,92.0,162.0,1411.0
Baseline 2MW 105m RD 140m HH_3749,100.0,0.25,2.0,0.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,855775.0,851699.0,13673841.0,1.22,1.0,1.59,123.0,217.0,1882.0
Baseline 2MW 105m RD 140m HH_3750,200.0,0.25,2.0,0.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1551549.0,1658928.0,25747682.0,1.22,1.0,1.59,246.0,433.0,3763.0
Baseline 2MW 105m RD 140m HH_3751,500.0,0.25,2.0,0.0,1.5,140,LR1600/2 SL3F,LB 75 Hydraulic,LR11350 SDW 60,3270133.0,4089555.0,61969205.0,1.22,1.0,1.59,615.0,1083.0,9408.0
Baseline 2MW 105m RD 140m HH_3752,10.0,0.0,2.0,0.25,1.5,140,,LB 75 Hydraulic,LR11350 SDW 60,,120276.0,5087133.0,,1.0,1.55,,22.0,558.0
Baseline 2MW 105m RD 140m HH_3753,25.0,0.25,2.0,0.25,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1520322.0,240690.0,10008709.0,1.22,1.0,1.59,241.0,54.0,1310.0
Baseline 2MW 105m RD 140m HH_3754,50.0,0.25,2.0,0.25,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2714540.0,445849.0,17647867.0,1.22,1.0,1.59,451.0,108.0,2501.0
Baseline 2MW 105m RD 140m HH_3755,75.0,0.25,2.0,0.25,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3908758.0,646539.0,25283627.0,1.22,1.0,1.59,662.0,162.0,3691.0
Baseline 2MW 105m RD 140m HH_3756,100.0,0.25,2.0,0.25,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,5102975.0,851699.0,32922786.0,1.22,1.0,1.59,873.0,217.0,4882.0
Baseline 2MW 105m RD 140m HH_3757,200.0,0.25,2.0,0.25,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,10040386.0,1658928.0,64245571.0,1.22,1.0,1.59,1746.0,433.0,9763.0
Baseline 2MW 105m RD 140m HH_3758,500.0,0.25,2.0,0.25,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,24863747.0,4089555.0,158217327.0,1.22,1.0,1.59,4365.0,1083.0,24408.0
Baseline 2MW 105m RD 140m HH_3759,10.0,0.0,2.0,0.5,1.5,140,,LB 75 Hydraulic,LR11350 SDW 60,,120276.0,6584668.0,,1.0,1.55,,22.0,798.0
Baseline 2MW 105m RD 140m HH_3760,25.0,0.25,2.0,0.5,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2539205.0,240690.0,14629407.0,1.22,1.0,1.59,421.0,54.0,2030.0
Baseline 2MW 105m RD 140m HH_3761,50.0,0.25,2.0,0.5,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,4752306.0,445849.0,26885865.0,1.22,1.0,1.59,811.0,108.0,3941.0
Baseline 2MW 105m RD 140m HH_3762,75.0,0.25,2.0,0.5,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,7131510.0,646539.0,39915272.0,1.22,1.0,1.59,1232.0,162.0,5971.0
Baseline 2MW 105m RD 140m HH_3763,100.0,0.25,2.0,0.5,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,9344611.0,851699.0,52175129.0,1.22,1.0,1.59,1623.0,217.0,7882.0
Baseline 2MW 105m RD 140m HH_3764,200.0,0.25,2.0,0.5,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,18529223.0,1658928.0,102746859.0,1.22,1.0,1.59,3246.0,433.0,15763.0
Baseline 2MW 105m RD 140m HH_3765,500.0,0.25,2.0,0.5,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,46088622.0,4089555.0,254468848.0,1.22,1.0,1.59,8115.0,1083.0,39408.0
Baseline 2MW 105m RD 140m HH_3766,10.0,0.0,2.0,0.75,1.5,140,,LB 75 Hydraulic,LR11350 SDW 60,,120276.0,8832671.0,,1.0,1.55,,22.0,1158.0
Baseline 2MW 105m RD 140m HH_3767,25.0,0.25,2.0,0.75,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3558088.0,240690.0,19246706.0,1.22,1.0,1.59,601.0,54.0,2750.0
Baseline 2MW 105m RD 140m HH_3768,50.0,0.25,2.0,0.75,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,6961741.0,445849.0,36896812.0,1.22,1.0,1.59,1201.0,108.0,5501.0
Baseline 2MW 105m RD 140m HH_3769,75.0,0.25,2.0,0.75,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,10359828.0,646539.0,54543518.0,1.22,1.0,1.59,1802.0,162.0,8251.0
Baseline 2MW 105m RD 140m HH_3770,100.0,0.25,2.0,0.75,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,13591812.0,851699.0,71424074.0,1.22,1.0,1.59,2373.0,217.0,10882.0
Baseline 2MW 105m RD 140m HH_3771,200.0,0.25,2.0,0.75,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,27018060.0,1658928.0,141248148.0,1.22,1.0,1.59,4746.0,433.0,21763.0
Baseline 2MW 105m RD 140m HH_3772,500.0,0.25,2.0,0.75,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,67307932.0,4089555.0,350716970.0,1.22,1.0,1.59,11865.0,1083.0,54408.0
Baseline 2MW 105m RD 140m HH_3773,10.0,0.0,2.0,1.0,1.5,140,,LB 75 Hydraulic,LR11350 SDW 60,,120276.0,10330207.0,,1.0,1.55,,22.0,1398.0
Baseline 2MW 105m RD 140m HH_3774,25.0,0.25,2.0,1.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,4576971.0,240690.0,23867405.0,1.22,1.0,1.59,781.0,54.0,3470.0
Baseline 2MW 105m RD 140m HH_3775,50.0,0.25,2.0,1.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,8999507.0,445849.0,46138209.0,1.22,1.0,1.59,1561.0,108.0,6941.0
Baseline 2MW 105m RD 140m HH_3776,75.0,0.25,2.0,1.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,13416477.0,646539.0,68405614.0,1.22,1.0,1.59,2342.0,162.0,10411.0
Baseline 2MW 105m RD 140m HH_3777,100.0,0.25,2.0,1.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,17833448.0,851699.0,90673018.0,1.22,1.0,1.59,3123.0,217.0,13882.0
Baseline 2MW 105m RD 140m HH_3778,200.0,0.25,2.0,1.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,35506897.0,1658928.0,179746037.0,1.22,1.0,1.59,6246.0,433.0,27763.0
Baseline 2MW 105m RD 140m HH_3779,500.0,0.25,2.0,1.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,88532806.0,4089555.0,446965092.0,1.22,1.0,1.59,15615.0,1083.0,69408.0
Baseline 2MW 105m RD 160m HH_3780,10.0,0.0,2.0,0.0,0.5,160,,LB 75 Hydraulic,LR11350 SDW 72,,71293.0,2427774.0,,1.0,1.56,,22.0,221.0
Baseline 2MW 105m RD 160m HH_3781,25.0,0.21875,2.0,0.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,225066.0,118232.0,3629990.0,1.18,1.0,1.6,31.0,55.0,527.0
Baseline 2MW 105m RD 160m HH_3782,50.0,0.21875,2.0,0.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,288166.0,198054.0,5661362.0,1.18,1.0,1.6,61.0,109.0,1055.0
Baseline 2MW 105m RD 160m HH_3783,75.0,0.21875,2.0,0.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,353232.0,276286.0,7691352.0,1.18,1.0,1.6,92.0,164.0,1582.0
Baseline 2MW 105m RD 160m HH_3784,100.0,0.21875,2.0,0.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,416332.0,356108.0,9721341.0,1.18,1.0,1.6,123.0,219.0,2109.0
Baseline 2MW 105m RD 160m HH_3785,200.0,0.21875,2.0,0.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,674629.0,672216.0,17844065.0,1.18,1.0,1.6,245.0,438.0,4219.0
Baseline 2MW 105m RD 160m HH_3786,500.0,0.21875,2.0,0.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,1445590.0,1620539.0,42209471.0,1.18,1.0,1.6,613.0,1094.0,10547.0
Baseline 2MW 105m RD 160m HH_3787,10.0,0.0,2.0,0.25,0.5,160,,LB 75 Hydraulic,LR11350 SDW 72,,71293.0,3776412.0,,1.0,1.56,,22.0,581.0
Baseline 2MW 105m RD 160m HH_3788,25.0,0.21875,2.0,0.25,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,663959.0,118232.0,6865133.0,1.18,1.0,1.6,241.0,55.0,1367.0
Baseline 2MW 105m RD 160m HH_3789,50.0,0.21875,2.0,0.25,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,1106061.0,198054.0,11667115.0,1.18,1.0,1.6,451.0,109.0,2615.0
Baseline 2MW 105m RD 160m HH_3790,75.0,0.21875,2.0,0.25,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,1548163.0,276286.0,16470480.0,1.18,1.0,1.6,662.0,164.0,3862.0
Baseline 2MW 105m RD 160m HH_3791,100.0,0.21875,2.0,0.25,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,1990265.0,356108.0,21272461.0,1.18,1.0,1.6,873.0,219.0,5109.0
Baseline 2MW 105m RD 160m HH_3792,200.0,0.21875,2.0,0.25,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,3818565.0,672216.0,40946306.0,1.18,1.0,1.6,1745.0,438.0,10219.0
Baseline 2MW 105m RD 160m HH_3793,500.0,0.21875,2.0,0.25,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,9307394.0,1620539.0,99965072.0,1.18,1.0,1.6,4363.0,1094.0,25547.0
Baseline 2MW 105m RD 160m HH_3794,10.0,0.0,2.0,0.5,0.5,160,,LB 75 Hydraulic,LR11350 SDW 72,,71293.0,4676425.0,,1.0,1.56,,22.0,821.0
Baseline 2MW 105m RD 160m HH_3795,25.0,0.21875,2.0,0.5,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,1040995.0,118232.0,9637125.0,1.18,1.0,1.6,421.0,55.0,2087.0
Baseline 2MW 105m RD 160m HH_3796,50.0,0.21875,2.0,0.5,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,1860134.0,198054.0,17212482.0,1.18,1.0,1.6,811.0,109.0,4055.0
Baseline 2MW 105m RD 160m HH_3797,75.0,0.21875,2.0,0.5,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,2743094.0,276286.0,25249607.0,1.18,1.0,1.6,1232.0,164.0,6142.0
Baseline 2MW 105m RD 160m HH_3798,100.0,0.21875,2.0,0.5,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,3562233.0,356108.0,32823581.0,1.18,1.0,1.6,1623.0,219.0,8109.0
Baseline 2MW 105m RD 160m HH_3799,200.0,0.21875,2.0,0.5,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,6964465.0,672216.0,64048546.0,1.18,1.0,1.6,3245.0,438.0,16219.0
Baseline 2MW 105m RD 160m HH_3800,500.0,0.21875,2.0,0.5,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,17169198.0,1620539.0,157720673.0,1.18,1.0,1.6,8113.0,1094.0,40547.0
Baseline 2MW 105m RD 160m HH_3801,10.0,0.0,2.0,0.75,0.5,160,,LB 75 Hydraulic,LR11350 SDW 72,,71293.0,6025063.0,,1.0,1.56,,22.0,1181.0
Baseline 2MW 105m RD 160m HH_3802,25.0,0.21875,2.0,0.75,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,1419997.0,118232.0,12409117.0,1.18,1.0,1.6,601.0,55.0,2807.0
Baseline 2MW 105m RD 160m HH_3803,50.0,0.21875,2.0,0.75,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,2678029.0,198054.0,23218235.0,1.18,1.0,1.6,1201.0,109.0,5615.0
Baseline 2MW 105m RD 160m HH_3804,75.0,0.21875,2.0,0.75,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,3938026.0,276286.0,34027352.0,1.18,1.0,1.6,1802.0,164.0,8422.0
Baseline 2MW 105m RD 160m HH_3805,100.0,0.21875,2.0,0.75,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,5134200.0,356108.0,44374702.0,1.18,1.0,1.6,2373.0,219.0,11109.0
Baseline 2MW 105m RD 160m HH_3806,200.0,0.21875,2.0,0.75,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,10108401.0,672216.0,87150786.0,1.18,1.0,1.6,4745.0,438.0,22219.0
Baseline 2MW 105m RD 160m HH_3807,500.0,0.21875,2.0,0.75,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,25031002.0,1620539.0,215476274.0,1.18,1.0,1.6,11863.0,1094.0,55547.0
Baseline 2MW 105m RD 160m HH_3808,10.0,0.0,2.0,1.0,0.5,160,,LB 75 Hydraulic,LR11350 SDW 72,,71293.0,6923694.0,,1.0,1.56,,22.0,1421.0
Baseline 2MW 105m RD 160m HH_3809,25.0,0.21875,2.0,1.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,1797033.0,118232.0,15181110.0,1.18,1.0,1.6,781.0,55.0,3527.0
Baseline 2MW 105m RD 160m HH_3810,50.0,0.21875,2.0,1.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,3434067.0,198054.0,28763602.0,1.18,1.0,1.6,1561.0,109.0,7055.0
Baseline 2MW 105m RD 160m HH_3811,75.0,0.21875,2.0,1.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,5069135.0,276286.0,42344712.0,1.18,1.0,1.6,2342.0,164.0,10582.0
Baseline 2MW 105m RD 160m HH_3812,100.0,0.21875,2.0,1.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,6706168.0,356108.0,55925822.0,1.18,1.0,1.6,3123.0,219.0,14109.0
Baseline 2MW 105m RD 160m HH_3813,200.0,0.21875,2.0,1.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,13252337.0,672216.0,110253027.0,1.18,1.0,1.6,6245.0,438.0,28219.0
Baseline 2MW 105m RD 160m HH_3814,500.0,0.21875,2.0,1.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,32892806.0,1620539.0,273231875.0,1.18,1.0,1.6,15613.0,1094.0,70547.0
Baseline 2MW 105m RD 160m HH_3815,10.0,0.0,2.0,0.0,0.75,160,,LB 75 Hydraulic,LR11350 SDW 72,,83722.0,2566813.0,,1.0,1.56,,22.0,221.0
Baseline 2MW 105m RD 160m HH_3816,25.0,0.21875,2.0,0.0,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,251139.0,149304.0,3971140.0,1.18,1.0,1.6,31.0,55.0,527.0
Baseline 2MW 105m RD 160m HH_3817,50.0,0.21875,2.0,0.0,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,339413.0,260918.0,6344167.0,1.18,1.0,1.6,61.0,109.0,1055.0
Baseline 2MW 105m RD 160m HH_3818,75.0,0.21875,2.0,0.0,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,430552.0,370221.0,8715306.0,1.18,1.0,1.6,92.0,164.0,1582.0
Baseline 2MW 105m RD 160m HH_3819,100.0,0.21875,2.0,0.0,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,518826.0,481835.0,11086446.0,1.18,1.0,1.6,123.0,219.0,2109.0
Baseline 2MW 105m RD 160m HH_3820,200.0,0.21875,2.0,0.0,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,880518.0,923670.0,20574779.0,1.18,1.0,1.6,245.0,438.0,4219.0
Baseline 2MW 105m RD 160m HH_3821,500.0,0.21875,2.0,0.0,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,1959862.0,2249176.0,49036005.0,1.18,1.0,1.6,613.0,1094.0,10547.0
Baseline 2MW 105m RD 160m HH_3822,10.0,0.0,2.0,0.25,0.75,160,,LB 75 Hydraulic,LR11350 SDW 72,,83722.0,4142152.0,,1.0,1.56,,22.0,581.0
Baseline 2MW 105m RD 160m HH_3823,25.0,0.21875,2.0,0.25,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,865528.0,149304.0,7750292.0,1.18,1.0,1.6,241.0,55.0,1367.0
Baseline 2MW 105m RD 160m HH_3824,50.0,0.21875,2.0,0.25,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,1484514.0,260918.0,13359357.0,1.18,1.0,1.6,451.0,109.0,2615.0
Baseline 2MW 105m RD 160m HH_3825,75.0,0.21875,2.0,0.25,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,2103499.0,370221.0,18970309.0,1.18,1.0,1.6,662.0,164.0,3862.0
Baseline 2MW 105m RD 160m HH_3826,100.0,0.21875,2.0,0.25,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,2722485.0,481835.0,24579374.0,1.18,1.0,1.6,873.0,219.0,5109.0
Baseline 2MW 105m RD 160m HH_3827,200.0,0.21875,2.0,0.25,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,5282105.0,923670.0,47560635.0,1.18,1.0,1.6,1745.0,438.0,10219.0
Baseline 2MW 105m RD 160m HH_3828,500.0,0.21875,2.0,0.25,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,12966696.0,2249176.0,116500644.0,1.18,1.0,1.6,4363.0,1094.0,25547.0
Baseline 2MW 105m RD 160m HH_3829,10.0,0.0,2.0,0.5,0.75,160,,LB 75 Hydraulic,LR11350 SDW 72,,83722.0,5193636.0,,1.0,1.56,,22.0,821.0
Baseline 2MW 105m RD 160m HH_3830,25.0,0.21875,2.0,0.5,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,1393374.0,149304.0,10988217.0,1.18,1.0,1.6,421.0,55.0,2087.0
Baseline 2MW 105m RD 160m HH_3831,50.0,0.21875,2.0,0.5,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,2540207.0,260918.0,19837094.0,1.18,1.0,1.6,811.0,109.0,4055.0
Baseline 2MW 105m RD 160m HH_3832,75.0,0.21875,2.0,0.5,0.75,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,3776446.0,370221.0,29225311.0,1.18,1.0,1.6,1232.0,164.0,6142.0
